FixStart	FixEnd	FixDur	XPos	YPos	FlankedByDataLoss	Fraction Interpolated	WeightCutoff	RMSxy	BCEA	FixRangeX	FixRangeY	Participant	Trial
102554.000	102813.000	267.000	502.250	178.000	0.000	0.125	1.592	0.121	0.156	0.569	0.735	Test IM2C	TL5007
102846.000	103112.000	275.000	548.500	332.000	0.000	0.000	1.592	0.143	0.138	0.402	1.082	Test IM2C	TL5007
103146.000	103462.000	324.000	475.000	482.500	0.000	0.000	1.592	0.230	0.188	0.500	1.388	Test IM2C	TL5007
103870.000	104395.000	533.000	555.000	309.500	1.000	0.000	1.592	0.161	0.178	0.805	0.902	Test IM2C	TL5007
107867.000	108108.000	250.000	429.000	189.750	0.000	0.000	1.592	0.344	0.457	1.998	2.234	Test IM2C	TL5007
108142.000	108533.000	400.000	159.250	597.250	0.000	0.083	1.592	0.461	2.541	2.415	5.801	Test IM2C	TL5007
108558.000	108991.000	442.000	479.750	743.000	0.000	0.057	1.592	0.268	0.737	2.359	1.138	Test IM2C	TL5007
109016.000	109299.000	292.000	481.500	149.000	0.000	0.057	1.592	0.599	4.215	0.874	10.907	Test IM2C	TL5007
109333.000	109691.000	366.000	308.250	166.250	0.000	0.000	1.592	0.217	0.230	0.902	0.985	Test IM2C	TL5007
109724.000	109957.000	241.000	627.500	412.000	0.000	0.069	1.592	0.430	1.727	1.832	3.122	Test IM2C	TL5007
109982.000	111256.000	1283.000	453.000	457.000	0.000	0.000	1.592	0.168	0.184	1.402	0.888	Test IM2C	TL5007
111289.000	111523.000	242.000	484.500	481.500	0.000	0.000	1.592	0.130	0.058	0.458	0.347	Test IM2C	TL5007
111797.000	112264.000	475.000	541.500	306.500	1.000	0.000	1.592	0.266	0.267	3.067	1.082	Test IM2C	TL5007
112297.000	112638.000	350.000	117.500	462.000	0.000	0.000	1.592	0.361	0.958	3.941	1.596	Test IM2C	TL5007
152283.000	152458.000	183.000	498.750	221.500	1.000	0.000	1.667	0.111	0.044	0.278	0.278	Test IM2C	TL6017
152491.000	152699.000	217.000	532.500	398.250	0.000	0.000	1.667	0.159	0.081	0.236	0.819	Test IM2C	TL6017
152724.000	153182.000	467.000	484.750	451.000	0.000	0.000	1.667	0.137	0.062	0.583	0.444	Test IM2C	TL6017
153216.000	153457.000	249.000	331.000	448.000	0.000	0.000	1.667	0.170	0.089	0.583	0.513	Test IM2C	TL6017
153482.000	153799.000	325.000	292.500	436.500	0.000	0.000	1.667	0.197	0.108	0.347	0.735	Test IM2C	TL6017
153832.000	154181.000	358.000	191.500	318.000	0.000	0.000	1.667	0.167	0.169	0.708	1.041	Test IM2C	TL6017
154215.000	154839.000	633.000	292.500	129.500	1.000	0.000	1.667	0.141	0.151	1.041	1.513	Test IM2C	TL6017
156197.000	156297.000	108.000	188.000	357.500	1.000	0.000	1.667	0.099	0.025	0.194	0.278	Test IM2C	TL6017
156322.000	156530.000	216.000	174.500	319.000	0.000	0.000	1.667	0.093	0.031	0.236	0.305	Test IM2C	TL6017
156563.000	156822.000	267.000	307.000	477.000	0.000	0.000	1.667	0.148	0.123	0.874	1.041	Test IM2C	TL6017
156855.000	157163.000	316.000	301.500	441.250	0.000	0.000	1.667	0.108	0.066	0.486	0.375	Test IM2C	TL6017
157196.000	157488.000	300.000	168.500	347.000	0.000	0.000	1.667	0.193	0.112	1.180	1.041	Test IM2C	TL6017
157529.000	157563.000	42.000	-517.000	86.500	1.000	0.000	1.667	4.015	11.254	12.462	6.592	Test IM2C	TL6017
160652.000	161102.000	458.000	304.000	164.000	1.000	0.073	1.667	0.251	0.292	0.888	1.485	Test IM2C	TL6017
161126.000	161318.000	200.000	400.750	461.500	0.000	0.000	1.667	0.372	0.722	0.888	2.415	Test IM2C	TL6017
161343.000	161859.000	525.000	489.500	467.000	0.000	0.000	1.667	0.183	0.301	1.291	0.611	Test IM2C	TL6017
161885.000	162359.000	482.000	450.000	491.000	0.000	0.000	1.667	0.167	0.153	0.847	0.652	Test IM2C	TL6017
162409.000	162659.000	258.000	255.500	460.000	1.000	0.065	1.667	0.153	0.054	0.500	0.305	Test IM2C	TL6017
162684.000	163167.000	491.000	289.000	446.000	0.000	0.000	1.667	0.115	0.112	0.486	0.583	Test IM2C	TL6017
163208.000	163242.000	42.000	-315.500	241.500	1.000	0.000	1.667	2.866	7.432	10.116	4.468	Test IM2C	TL6017
83579.000	83895.000	325.000	376.000	320.500	0.000	0.051	1.666	0.374	0.605	1.554	1.263	Test IM2C	TL3044
83929.000	84270.000	350.000	287.250	138.500	0.000	0.000	1.666	0.335	0.407	1.027	1.721	Test IM2C	TL3044
84295.000	85161.000	874.000	483.500	128.500	0.000	0.000	1.666	0.299	0.474	1.610	1.610	Test IM2C	TL3044
85203.000	85469.000	275.000	334.000	299.000	0.000	0.000	1.666	0.424	0.439	1.055	1.984	Test IM2C	TL3044
85494.000	85869.000	383.000	288.000	445.750	0.000	0.043	1.666	0.261	0.197	0.694	0.749	Test IM2C	TL3044
85902.000	86194.000	300.000	311.500	149.750	0.000	0.056	1.666	0.273	0.344	0.833	1.818	Test IM2C	TL3044
86219.000	86460.000	250.000	-73.750	277.000	0.000	0.000	1.666	0.569	2.228	3.886	1.929	Test IM2C	TL3044
86493.000	87168.000	683.000	-160.000	400.500	0.000	0.024	1.666	0.524	2.837	7.050	4.205	Test IM2C	TL3044
87201.000	87743.000	550.000	422.250	153.000	1.000	0.000	1.666	0.189	0.394	1.277	0.749	Test IM2C	TL3044
87776.000	88026.000	258.000	118.500	351.500	0.000	0.000	1.666	0.541	1.096	1.943	1.984	Test IM2C	TL3044
88051.000	88301.000	258.000	-31.000	389.000	0.000	0.000	1.666	0.380	0.458	1.249	1.110	Test IM2C	TL3044
88325.000	88467.000	150.000	-113.500	399.500	0.000	0.000	1.666	0.313	0.262	0.971	0.652	Test IM2C	TL3044
88534.000	88775.000	250.000	311.750	180.500	1.000	0.000	1.666	0.211	0.211	0.999	0.722	Test IM2C	TL3044
88800.000	88983.000	192.000	565.000	60.000	0.000	0.000	1.666	0.428	0.564	2.359	0.611	Test IM2C	TL3044
89017.000	89233.000	225.000	686.500	30.000	0.000	0.000	1.666	0.277	0.200	0.527	0.819	Test IM2C	TL3044
89267.000	89516.000	258.000	736.000	28.500	0.000	0.000	1.666	0.237	0.184	0.805	0.555	Test IM2C	TL3044
89550.000	89891.000	349.000	432.500	142.500	0.000	0.071	1.666	0.314	0.463	1.846	1.291	Test IM2C	TL3044
89916.000	90357.000	450.000	269.250	195.000	0.000	0.000	1.666	0.240	0.351	0.985	1.318	Test IM2C	TL3044
90391.000	90799.000	416.000	-43.750	354.750	0.000	0.000	1.666	0.560	1.620	5.190	1.679	Test IM2C	TL3044
90832.000	91107.000	283.000	456.750	252.000	1.000	0.000	1.666	0.185	0.136	0.569	0.708	Test IM2C	TL3044
91132.000	91340.000	216.000	446.750	150.000	0.000	0.000	1.666	0.184	0.131	0.416	0.569	Test IM2C	TL3044
91373.000	91823.000	458.000	274.000	128.500	0.000	0.000	1.666	0.234	0.212	1.249	0.722	Test IM2C	TL3044
91856.000	91990.000	142.000	482.500	109.500	0.000	0.000	1.666	0.281	0.200	0.666	0.763	Test IM2C	TL3044
92015.000	92239.000	233.000	239.000	148.250	0.000	0.000	1.666	0.292	0.400	1.637	0.819	Test IM2C	TL3044
92264.000	92514.000	258.000	-91.000	405.000	0.000	0.000	1.666	0.421	1.274	2.831	2.762	Test IM2C	TL3044
92564.000	92839.000	283.000	271.000	273.750	1.000	0.059	1.666	0.353	0.279	0.569	1.069	Test IM2C	TL3044
92872.000	93297.000	433.000	328.500	161.000	0.000	0.000	1.666	0.201	0.153	0.500	0.902	Test IM2C	TL3044
93330.000	93580.000	258.000	468.500	146.500	0.000	0.000	1.666	0.172	0.123	0.458	0.597	Test IM2C	TL3044
93613.000	93838.000	234.000	331.750	154.750	0.000	0.000	1.666	0.260	0.242	0.860	0.777	Test IM2C	TL3044
93888.000	93930.000	50.000	-476.000	-159.500	1.000	0.000	1.666	4.253	41.663	17.444	9.353	Test IM2C	TL3044
94964.000	95073.000	117.000	359.250	292.250	0.000	0.000	1.601	0.296	0.182	1.110	0.375	Test IM2C	TL5036
95098.000	95356.000	266.000	556.750	221.500	0.000	0.000	1.601	0.247	0.125	1.415	0.958	Test IM2C	TL5036
95389.000	95597.000	216.000	436.500	136.500	0.000	0.000	1.601	0.150	0.090	0.860	0.652	Test IM2C	TL5036
95630.000	96688.000	1066.000	485.500	120.000	0.000	0.000	1.601	0.110	0.092	0.389	0.652	Test IM2C	TL5036
96738.000	96988.000	258.000	500.500	327.000	0.000	0.000	1.601	0.165	0.061	0.250	0.888	Test IM2C	TL5036
97021.000	98012.000	999.000	573.500	299.750	0.000	0.000	1.601	0.106	0.100	0.569	0.722	Test IM2C	TL5036
98045.000	98936.000	900.000	602.000	287.500	0.000	0.000	1.601	0.155	0.269	1.360	1.082	Test IM2C	TL5036
98978.000	99195.000	225.000	448.000	528.000	1.000	0.000	1.601	0.150	0.104	0.638	0.389	Test IM2C	TL5036
99228.000	99469.000	250.000	495.250	462.500	0.000	0.000	1.601	0.142	0.085	0.458	0.708	Test IM2C	TL5036
99503.000	99744.000	249.000	587.500	193.500	0.000	0.000	1.601	0.344	1.197	1.221	3.317	Test IM2C	TL5036
99777.000	100086.000	317.000	447.500	150.750	0.000	0.000	1.601	0.182	0.137	0.971	1.110	Test IM2C	TL5036
100119.000	100385.000	275.000	509.500	110.500	0.000	0.000	1.601	0.157	0.073	0.361	0.430	Test IM2C	TL5036
62255.000	62621.000	375.000	367.500	317.000	0.000	0.000	1.655	0.133	0.096	0.472	0.555	Test IM2C	TL3045
62655.000	63096.000	449.000	551.750	307.500	0.000	0.148	1.655	0.178	0.217	0.569	0.930	Test IM2C	TL3045
63129.000	63720.000	600.000	470.750	142.500	0.000	0.000	1.655	0.165	0.145	0.583	1.388	Test IM2C	TL3045
63754.000	64178.000	433.000	479.750	72.500	1.000	0.077	1.655	0.138	0.103	0.319	0.971	Test IM2C	TL3045
64237.000	64836.000	608.000	287.000	92.750	0.000	0.233	1.655	0.299	0.282	0.930	1.665	Test IM2C	TL3045
64870.000	65353.000	491.000	511.000	123.000	1.000	0.271	1.655	0.323	0.576	1.762	1.013	Test IM2C	TL3045
66535.000	66635.000	108.000	469.000	82.250	1.000	0.692	1.655	0.411	0.162	0.180	0.638	Test IM2C	TL3045
66660.000	66968.000	317.000	519.750	174.500	0.000	0.000	1.655	0.177	0.184	0.486	1.166	Test IM2C	TL3045
66993.000	67759.000	775.000	579.000	306.000	1.000	0.000	1.655	0.191	0.241	0.999	1.041	Test IM2C	TL3045
67793.000	68109.000	324.000	528.500	317.000	0.000	0.154	1.655	0.259	0.111	0.888	0.486	Test IM2C	TL3045
68142.000	68317.000	184.000	611.500	313.000	1.000	0.227	1.655	0.359	0.204	0.902	0.583	Test IM2C	TL3045
68342.000	68659.000	325.000	654.000	311.250	0.000	0.026	1.655	0.249	0.106	0.555	0.513	Test IM2C	TL3045
68684.000	68958.000	283.000	554.000	315.000	0.000	0.000	1.655	0.277	0.181	1.207	0.555	Test IM2C	TL3045
68992.000	69283.000	299.000	491.500	317.000	0.000	0.000	1.655	0.134	0.087	0.555	0.402	Test IM2C	TL3045
69316.000	69716.000	408.000	318.250	139.750	1.000	0.469	1.655	0.483	1.376	2.345	1.582	Test IM2C	TL3045
71140.000	71173.000	42.000	485.500	110.500	1.000	0.400	1.655	0.684	0.025	0.069	0.680	Test IM2C	TL3045
71257.000	71357.000	108.000	489.500	68.000	1.000	0.308	1.655	0.226	0.107	0.222	0.999	Test IM2C	TL3045
73688.000	73763.000	83.000	484.000	172.000	1.000	0.000	1.655	0.166	0.079	0.250	0.444	Test IM2C	TL3045
73788.000	74055.000	275.000	481.000	108.000	0.000	0.000	1.655	0.187	0.183	0.472	0.833	Test IM2C	TL3045
74080.000	74204.000	133.000	477.000	132.000	1.000	0.438	1.655	0.265	0.116	0.278	0.555	Test IM2C	TL3045
15632.000	15982.000	358.000	357.000	282.000	0.000	0.000	1.686	0.114	0.037	0.250	0.402	Test IM2C	TL4017
16015.000	16423.000	416.000	269.000	159.000	0.000	0.000	1.686	0.097	0.072	0.541	0.680	Test IM2C	TL4017
16456.000	16698.000	250.000	445.000	347.500	0.000	0.000	1.686	0.450	0.233	0.666	2.026	Test IM2C	TL4017
16731.000	17147.000	425.000	486.500	451.500	0.000	0.039	1.686	0.289	0.158	0.874	0.569	Test IM2C	TL4017
17172.000	17439.000	275.000	481.000	497.000	0.000	0.000	1.686	0.179	0.086	0.416	0.749	Test IM2C	TL4017
17472.000	17797.000	333.000	308.000	448.500	0.000	0.050	1.686	0.109	0.099	0.874	0.375	Test IM2C	TL4017
17822.000	18771.000	958.000	300.500	419.000	0.000	0.000	1.686	0.152	0.302	0.555	1.485	Test IM2C	TL4017
18804.000	19079.000	284.000	258.500	176.500	0.000	0.000	1.686	0.177	0.077	0.389	1.388	Test IM2C	TL4017
19113.000	19429.000	324.000	300.000	127.000	0.000	0.000	1.686	0.079	0.020	0.291	0.236	Test IM2C	TL4017
19462.000	19937.000	483.000	508.500	320.500	0.000	0.000	1.686	0.160	0.082	0.305	1.207	Test IM2C	TL4017
19970.000	20661.000	700.000	558.500	337.000	0.000	0.000	1.686	0.114	0.110	0.583	0.500	Test IM2C	TL4017
20695.000	20886.000	200.000	334.750	417.250	0.000	0.000	1.686	0.433	0.276	0.694	1.582	Test IM2C	TL4017
20920.000	21261.000	349.000	292.500	433.500	0.000	0.095	1.686	0.224	0.104	0.569	0.638	Test IM2C	TL4017
21294.000	21469.000	184.000	429.500	454.000	0.000	0.045	1.686	0.241	0.185	0.638	0.652	Test IM2C	TL4017
21494.000	22160.000	675.000	484.000	497.000	0.000	0.000	1.686	0.208	0.287	0.958	1.249	Test IM2C	TL4017
22194.000	22560.000	374.000	510.000	534.500	0.000	0.000	1.686	0.280	0.175	0.930	0.916	Test IM2C	TL4017
22594.000	22835.000	249.000	385.750	684.750	0.000	0.133	1.686	0.381	0.337	0.708	1.221	Test IM2C	TL4017
22868.000	23043.000	184.000	422.750	731.750	0.000	0.000	1.686	0.458	0.302	0.500	1.055	Test IM2C	TL4017
23077.000	23293.000	224.000	402.000	378.750	0.000	0.111	1.686	0.335	0.280	0.361	2.651	Test IM2C	TL4017
23318.000	23509.000	200.000	499.750	361.500	0.000	0.000	1.686	0.200	0.107	0.486	0.652	Test IM2C	TL4017
23534.000	23751.000	225.000	567.000	299.000	0.000	0.000	1.686	0.160	0.048	0.250	0.513	Test IM2C	TL4017
23784.000	24059.000	283.000	604.250	333.500	0.000	0.000	1.686	0.073	0.022	0.208	0.305	Test IM2C	TL4017
24084.000	24817.000	741.000	552.000	346.000	0.000	0.000	1.686	0.106	0.174	0.597	0.847	Test IM2C	TL4017
24842.000	25033.000	200.000	403.000	115.750	0.000	0.000	1.686	0.260	0.276	1.193	1.568	Test IM2C	TL4017
25066.000	25766.000	708.000	287.000	151.000	0.000	0.024	1.686	0.167	0.052	0.458	0.624	Test IM2C	TL4017
25799.000	26074.000	283.000	458.500	144.000	0.000	0.000	1.686	0.206	0.092	0.930	0.541	Test IM2C	TL4017
26107.000	26432.000	333.000	577.500	311.500	0.000	0.000	1.686	0.125	0.049	0.278	0.680	Test IM2C	TL4017
26457.000	26981.000	533.000	539.000	337.000	1.000	0.047	1.686	0.168	0.191	0.916	0.333	Test IM2C	TL4017
27098.000	27331.000	242.000	529.500	333.500	1.000	0.345	1.686	0.145	0.191	0.916	0.500	Test IM2C	TL4017
27356.000	27548.000	200.000	488.500	276.750	0.000	0.000	1.686	0.097	0.081	0.513	0.375	Test IM2C	TL4017
27581.000	27698.000	125.000	294.000	155.000	0.000	0.000	1.686	0.284	0.409	1.249	0.777	Test IM2C	TL4017
79039.000	79439.000	408.000	383.500	366.500	0.000	0.000	1.491	0.094	0.035	0.278	0.305	Test IM2C	TL3046
79472.000	79897.000	433.000	173.250	303.500	0.000	0.000	1.491	0.200	0.170	1.207	0.930	Test IM2C	TL3046
79930.000	80496.000	575.000	193.000	357.500	0.000	0.000	1.491	0.132	0.115	0.722	0.777	Test IM2C	TL3046
80530.000	80688.000	166.000	451.250	408.250	0.000	0.000	1.491	0.348	0.456	1.374	0.680	Test IM2C	TL3046
80721.000	81021.000	308.000	482.500	467.500	0.000	0.000	1.491	0.194	0.231	0.958	0.500	Test IM2C	TL3046
81046.000	81720.000	683.000	484.500	515.500	0.000	0.000	1.491	0.113	0.110	0.430	0.597	Test IM2C	TL3046
81754.000	82028.000	283.000	495.250	521.000	0.000	0.000	1.491	0.092	0.023	0.278	0.208	Test IM2C	TL3046
82062.000	82253.000	200.000	404.500	694.000	0.000	0.000	1.491	0.207	0.309	0.847	1.027	Test IM2C	TL3046
82270.000	83511.000	1249.000	363.000	743.000	0.000	0.073	1.491	1.218	1.774	2.456	5.995	Test IM2C	TL3046
83852.000	84502.000	658.000	507.000	495.000	1.000	0.101	1.491	0.117	0.115	0.569	0.652	Test IM2C	TL3046
84543.000	84968.000	433.000	338.000	472.250	0.000	0.038	1.491	0.119	0.064	0.527	0.361	Test IM2C	TL3046
85001.000	85259.000	267.000	513.000	489.250	0.000	0.125	1.491	0.167	0.112	0.944	0.389	Test IM2C	TL3046
85293.000	85659.000	374.000	522.000	508.500	0.000	0.044	1.491	0.115	0.039	0.500	0.194	Test IM2C	TL3046
85692.000	86109.000	425.000	494.000	519.500	0.000	0.039	1.491	0.093	0.037	0.375	0.333	Test IM2C	TL3046
86142.000	86525.000	391.000	339.500	459.000	0.000	0.043	1.491	0.163	0.116	1.138	0.416	Test IM2C	TL3046
86558.000	87016.000	467.000	197.000	349.750	0.000	0.036	1.491	0.300	0.284	1.679	1.415	Test IM2C	TL3046
87050.000	87649.000	608.000	171.000	364.000	1.000	0.000	1.491	0.151	0.103	0.430	1.041	Test IM2C	TL3046
87807.000	87899.000	100.000	360.250	485.250	1.000	0.000	1.491	0.209	0.416	0.638	0.777	Test IM2C	TL3046
87924.000	88199.000	283.000	499.000	477.250	0.000	0.000	1.491	0.155	0.071	0.777	0.291	Test IM2C	TL3046
88232.000	89182.000	958.000	488.500	515.500	0.000	0.000	1.491	0.134	0.263	1.415	0.944	Test IM2C	TL3046
89215.000	89573.000	366.000	341.000	448.750	0.000	0.136	1.491	0.193	0.173	1.304	0.444	Test IM2C	TL3046
89606.000	89848.000	250.000	195.250	340.000	0.000	0.000	1.491	0.232	0.187	0.902	0.652	Test IM2C	TL3046
89881.000	91122.000	1250.000	159.500	362.500	1.000	0.000	1.491	0.097	0.160	0.888	0.611	Test IM2C	TL3046
111964.000	112405.000	449.000	408.500	325.000	0.000	0.000	1.557	0.157	0.083	0.472	0.611	Test IM2C	TL3047
112439.000	112913.000	483.000	573.000	319.000	0.000	0.017	1.557	0.261	0.355	1.027	1.624	Test IM2C	TL3047
112946.000	113288.000	350.000	329.250	236.000	0.000	0.000	1.557	0.306	0.392	1.846	1.055	Test IM2C	TL3047
113313.000	113613.000	308.000	480.500	162.000	0.000	0.000	1.557	0.256	0.232	1.513	0.694	Test IM2C	TL3047
113646.000	113838.000	200.000	578.000	255.500	0.000	0.042	1.557	0.271	0.214	0.708	0.722	Test IM2C	TL3047
113862.000	114187.000	333.000	600.500	297.000	0.000	0.000	1.557	0.239	0.183	0.611	0.652	Test IM2C	TL3047
114221.000	114870.000	657.000	490.500	445.500	0.000	0.000	1.557	0.331	0.273	1.526	1.152	Test IM2C	TL3047
114903.000	115345.000	450.000	610.750	642.500	1.000	0.037	1.557	0.494	1.777	2.803	3.636	Test IM2C	TL3047
115370.000	115620.000	258.000	484.000	713.500	0.000	0.000	1.557	0.212	0.157	1.207	0.430	Test IM2C	TL3047
115653.000	116602.000	957.000	372.000	717.000	1.000	0.000	1.557	1.344	3.342	3.108	5.259	Test IM2C	TL3047
116635.000	116752.000	125.000	318.500	540.500	1.000	0.000	1.557	1.381	0.836	0.597	3.164	Test IM2C	TL3047
117102.000	117143.000	50.000	317.000	574.500	1.000	0.000	1.557	0.866	0.639	1.485	1.277	Test IM2C	TL3047
117243.000	117443.000	208.000	-743.500	477.500	1.000	0.000	1.557	1.787	12.765	9.617	3.122	Test IM2C	TL3047
121074.000	121549.000	483.000	327.000	399.000	1.000	0.276	1.557	0.469	2.847	6.925	2.706	Test IM2C	TL3047
121590.000	121973.000	392.000	566.500	270.500	1.000	0.043	1.557	0.271	0.301	1.388	1.069	Test IM2C	TL3047
122007.000	122298.000	300.000	431.750	118.250	0.000	0.000	1.557	0.293	0.221	0.694	1.402	Test IM2C	TL3047
122323.000	122590.000	275.000	508.250	137.750	0.000	0.091	1.557	0.257	0.314	0.791	1.082	Test IM2C	TL3047
122623.000	123123.000	508.000	302.500	166.000	0.000	0.000	1.557	0.240	0.225	0.680	1.360	Test IM2C	TL3047
71364.000	71714.000	358.000	403.500	304.500	0.000	0.000	1.491	0.065	0.021	0.180	0.278	Test IM2C	TL6018
71755.000	72588.000	841.000	575.000	343.000	0.000	0.000	1.491	0.109	0.081	0.735	0.541	Test IM2C	TL6018
72621.000	72855.000	242.000	458.500	509.000	0.000	0.000	1.491	0.130	0.071	0.402	0.777	Test IM2C	TL6018
72888.000	73312.000	433.000	478.500	514.250	0.000	0.000	1.491	0.107	0.031	0.236	0.402	Test IM2C	TL6018
73362.000	73621.000	267.000	362.750	251.000	0.000	0.000	1.491	0.252	0.186	1.166	1.679	Test IM2C	TL6018
73654.000	73904.000	258.000	339.000	206.000	0.000	0.000	1.491	0.093	0.039	0.361	0.389	Test IM2C	TL6018
73937.000	74228.000	300.000	591.250	392.500	0.000	0.000	1.491	0.254	0.291	1.790	1.624	Test IM2C	TL6018
74262.000	74936.000	683.000	491.500	496.000	0.000	0.000	1.491	0.073	0.030	0.416	0.652	Test IM2C	TL6018
74970.000	75628.000	666.000	263.250	454.500	0.000	0.025	1.491	0.137	0.094	1.637	0.389	Test IM2C	TL6018
75669.000	75727.000	67.000	356.250	725.250	1.000	0.000	1.491	0.895	2.404	0.819	4.260	Test IM2C	TL6018
78059.000	78142.000	92.000	422.500	473.000	1.000	0.000	1.491	0.072	0.027	0.250	0.180	Test IM2C	TL6018
78176.000	78600.000	433.000	467.250	477.250	0.000	0.000	1.491	0.065	0.027	0.278	0.250	Test IM2C	TL6018
78634.000	79300.000	674.000	483.000	493.000	0.000	0.000	1.491	0.051	0.029	0.402	0.167	Test IM2C	TL6018
79334.000	81116.000	1790.000	558.500	345.000	0.000	0.019	1.491	0.106	0.225	1.180	1.415	Test IM2C	TL6018
81149.000	81757.000	616.000	453.000	524.000	0.000	0.027	1.491	0.095	0.048	0.486	0.777	Test IM2C	TL6018
81790.000	82073.000	291.000	838.500	442.500	0.000	0.000	1.491	0.397	0.267	3.830	0.749	Test IM2C	TL6018
82106.000	82356.000	259.000	525.000	318.500	0.000	0.000	1.491	0.277	0.228	2.151	0.527	Test IM2C	TL6018
82389.000	83422.000	1041.000	555.500	358.000	0.000	0.000	1.491	0.091	0.086	0.722	0.680	Test IM2C	TL6018
152720.000	153011.000	300.000	366.750	749.500	1.000	0.000	1.361	0.148	0.114	0.486	0.722	Test IM2C	TL5037
153769.000	154443.000	683.000	447.250	297.000	1.000	0.220	1.361	0.198	0.165	0.999	0.902	Test IM2C	TL5037
154477.000	155126.000	658.000	377.750	323.500	1.000	0.139	1.361	0.268	0.094	0.389	0.805	Test IM2C	TL5037
155201.000	156367.000	1174.000	389.500	280.000	1.000	0.355	1.361	0.342	0.181	0.569	1.832	Test IM2C	TL5037
156608.000	156667.000	67.000	358.250	138.250	1.000	0.000	1.361	0.118	0.040	0.125	0.291	Test IM2C	TL5037
156683.000	157923.000	1249.000	333.000	121.000	0.000	0.040	1.361	0.209	0.203	0.833	1.027	Test IM2C	TL5037
157957.000	158515.000	566.000	350.000	116.000	1.000	0.000	1.361	0.214	0.140	0.444	0.749	Test IM2C	TL5037
158548.000	158989.000	450.000	560.000	118.000	1.000	0.333	1.361	0.209	0.271	1.360	0.611	Test IM2C	TL5037
159039.000	159373.000	342.000	605.000	27.000	1.000	0.122	1.361	0.164	0.116	0.777	0.860	Test IM2C	TL5037
159922.000	160129.000	215.000	226.500	142.250	1.000	0.231	1.361	0.301	0.285	0.958	0.860	Test IM2C	TL5037
160162.000	160421.000	267.000	335.000	117.500	1.000	0.000	1.361	0.286	0.426	0.722	1.443	Test IM2C	TL5037
163653.000	164060.000	415.000	332.750	134.750	1.000	0.160	1.361	0.164	0.139	0.347	1.249	Test IM2C	TL5037
164094.000	164559.000	473.000	546.000	118.000	0.000	0.035	1.361	0.177	0.129	1.166	0.624	Test IM2C	TL5037
164601.000	164842.000	249.000	324.000	136.000	0.000	0.000	1.361	0.110	0.071	0.500	0.291	Test IM2C	TL5037
154796.000	155012.000	225.000	413.500	371.000	1.000	0.000	1.551	0.506	0.429	0.916	1.957	Test IM2C	TL3048
155037.000	155428.000	400.000	525.000	334.000	0.000	0.000	1.551	0.501	0.478	1.304	1.749	Test IM2C	TL3048
155462.000	155803.000	350.000	314.500	186.500	0.000	0.000	1.551	0.255	0.394	1.818	0.916	Test IM2C	TL3048
155836.000	156103.000	275.000	516.000	189.000	0.000	0.000	1.551	0.344	0.259	0.833	0.902	Test IM2C	TL3048
156136.000	156411.000	283.000	374.250	157.000	0.000	0.000	1.551	0.277	0.275	0.472	1.013	Test IM2C	TL3048
156444.000	156761.000	325.000	485.000	168.500	0.000	0.000	1.551	0.261	0.269	0.680	1.152	Test IM2C	TL3048
156786.000	157202.000	424.000	513.500	189.500	0.000	0.000	1.551	0.199	0.116	0.611	0.735	Test IM2C	TL3048
157227.000	157468.000	250.000	486.250	269.750	0.000	0.067	1.551	0.595	1.694	1.610	3.705	Test IM2C	TL3048
157502.000	157801.000	308.000	386.500	198.500	0.000	0.000	1.551	0.254	0.240	0.958	1.124	Test IM2C	TL3048
157835.000	158143.000	316.000	43.500	410.500	0.000	0.000	1.551	0.499	0.928	2.859	1.249	Test IM2C	TL3048
158176.000	159334.000	1166.000	-81.500	381.000	0.000	0.064	1.551	0.699	1.570	2.512	2.609	Test IM2C	TL3048
159359.000	159667.000	316.000	-142.250	374.000	0.000	0.000	1.551	0.630	1.216	2.040	1.735	Test IM2C	TL3048
159683.000	159917.000	242.000	-231.000	335.000	0.000	0.000	1.551	0.550	0.726	1.582	1.360	Test IM2C	TL3048
159950.000	160225.000	283.000	-132.000	402.000	1.000	0.059	1.551	0.526	1.256	1.735	1.443	Test IM2C	TL3048
160258.000	160641.000	391.000	-56.000	421.000	0.000	0.234	1.551	0.589	0.574	1.221	1.304	Test IM2C	TL3048
160666.000	160874.000	216.000	-112.500	494.500	0.000	0.000	1.551	1.133	2.923	2.803	1.721	Test IM2C	TL3048
160907.000	161132.000	234.000	242.000	274.000	0.000	0.286	1.551	0.823	3.380	3.594	2.415	Test IM2C	TL3048
161149.000	161357.000	216.000	430.000	273.000	0.000	0.038	1.551	0.314	0.419	0.902	1.318	Test IM2C	TL3048
161382.000	161715.000	342.000	555.000	306.250	0.000	0.073	1.551	0.325	0.454	1.402	1.069	Test IM2C	TL3048
161749.000	162090.000	349.000	276.000	181.000	0.000	0.000	1.551	0.260	0.297	1.790	0.791	Test IM2C	TL3048
162123.000	162581.000	467.000	-44.000	511.500	0.000	0.000	1.551	0.364	1.065	2.470	2.206	Test IM2C	TL3048
162615.000	162856.000	250.000	-128.750	462.750	1.000	0.000	1.551	0.375	0.540	1.707	0.777	Test IM2C	TL3048
162914.000	163031.000	125.000	-132.000	438.000	1.000	0.533	1.551	0.214	0.270	0.555	0.500	Test IM2C	TL3048
